Testing drawCard()

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 1, expected game.deckCount: 9, actual game.handCount: 6, actual game.deckCount: 4

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 2, expected game.deckCount: 8, actual game.handCount: 7, actual game.deckCount: 3

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 3, expected game.deckCount: 7, actual game.handCount: 8, actual game.deckCount: 2

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 4, expected game.deckCount: 6, actual game.handCount: 9, actual game.deckCount: 1

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 5, expected game.deckCount: 5, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 6, expected game.deckCount: 4, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 7, expected game.deckCount: 3, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 8, expected game.deckCount: 2, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 2, player: 0, expected game.handCount: 9, expected game.deckCount: 1, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 1, expected game.deckCount: 9, actual game.handCount: 6, actual game.deckCount: 4

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 2, expected game.deckCount: 8, actual game.handCount: 7, actual game.deckCount: 3

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 3, expected game.deckCount: 7, actual game.handCount: 8, actual game.deckCount: 2

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 4, expected game.deckCount: 6, actual game.handCount: 9, actual game.deckCount: 1

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 5, expected game.deckCount: 5, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 6, expected game.deckCount: 4, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 7, expected game.deckCount: 3, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 8, expected game.deckCount: 2, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 3, player: 0, expected game.handCount: 9, expected game.deckCount: 1, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 1, expected game.deckCount: 9, actual game.handCount: 6, actual game.deckCount: 4

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 2, expected game.deckCount: 8, actual game.handCount: 7, actual game.deckCount: 3

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 3, expected game.deckCount: 7, actual game.handCount: 8, actual game.deckCount: 2

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 4, expected game.deckCount: 6, actual game.handCount: 9, actual game.deckCount: 1

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 5, expected game.deckCount: 5, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 6, expected game.deckCount: 4, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 7, expected game.deckCount: 3, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 8, expected game.deckCount: 2, actual game.handCount: 10, actual game.deckCount: 0

ERROR DRAWING FROM A NON-EMPTY DECK: total players: 4, player: 0, expected game.handCount: 9, expected game.deckCount: 1, actual game.handCount: 10, actual game.deckCount: 0

Function 'main'
Lines executed:93.75% of 16
Branches executed:100.00% of 12
Taken at least once:83.33% of 12
Calls executed:83.33% of 6

File 'unittest1.c'
Lines executed:93.75% of 16
Branches executed:100.00% of 12
Taken at least once:83.33% of 12
Calls executed:83.33% of 6
Creating 'unittest1.c.gcov'

Testing discardCard():

ERROR IN CARDS DISCARDED: player: 0, expected game.handCount: 9, expected game.discardCount: 1, actual game.handCount: 9, actual game.discardCount: 0
ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 2, expected game.deckCount: 2, actual game.deckCount: -1

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 2, other player: 0

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 2, expected game.deckCount: 7, actual game.deckCount: 4

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 2, other player: 1

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 0, expected game.deckCount: 10, actual game.deckCount: 7

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 0, other player: 1

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 0, expected game.deckCount: 10, actual game.deckCount: 7

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 0, other player: 2

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 0, expected game.deckCount: 10, actual game.deckCount: 7

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 0, other player: 3

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 1, expected game.deckCount: 5, actual game.deckCount: 2

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 1, other player: 0

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 1, expected game.deckCount: 7, actual game.deckCount: 4

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 1, other player: 2

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 1, expected game.deckCount: 7, actual game.deckCount: 4

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 1, other player: 3

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 2, expected game.deckCount: 2, actual game.deckCount: -1

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 2, other player: 0

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 2, expected game.deckCount: 7, actual game.deckCount: 4

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 2, other player: 1

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 2, expected game.deckCount: 4, actual game.deckCount: 1

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 2, other player: 3

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 3, expected game.deckCount: -1, actual game.deckCount: -4

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 3, expected game.deckCount: 4, actual game.deckCount: 1

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 3, other player: 1

ERROR IN NUMBER OF CARDS ADDED TO OR REMOVED FROM OTHER PLAYER'S DECK: player: 3, expected game.deckCount: 4, actual game.deckCount: 1

ERROR IN ABSENCE OF CURSE CARD FOR OTHER PLAYER: player: 3, other player: 2

Function 'main'
Lines executed:92.59% of 27
Branches executed:100.00% of 22
Taken at least once:86.36% of 22
Calls executed:71.43% of 7

File 'cardtest3.c'
Lines executed:92.59% of 27
Branches executed:100.00% of 22
Taken at least once:86.36% of 22
Calls executed:71.43% of 7
Creating 'cardtest3.c.gcov'

Testing Vilage:

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

ERROR IN RETURN VALUE: expected return value: 0, actual return value: -1

Function 'main'
Lines executed:90.91% of 22
Branches executed:100.00% of 10
Taken at least once:70.00% of 10
Calls executed:66.67% of 6

File 'cardtest4.c'
Lines executed:90.91% of 22
Branches executed:100.00% of 10
Taken at least once:70.00% of 10
Calls executed:66.67% of 6
Creating 'cardtest4.c.gcov'

Function 'updateCoins'
Lines executed:81.82% of 11
Branches executed:100.00% of 8
Taken at least once:75.00% of 8
No calls

Function 'gainCard'
Lines executed:61.54% of 13
Branches executed:100.00% of 6
Taken at least once:50.00% of 6
Calls executed:100.00% of 1

Function 'discardCard'
Lines executed:92.31% of 13
Branches executed:100.00% of 6
Taken at least once:83.33% of 6
No calls

Function 'cardEffect'
Lines executed:9.95% of 201
Branches executed:15.98% of 169
Taken at least once:5.92% of 169
Calls executed:7.27% of 55

Function 'cutPurseCard'
Lines executed:0.00% of 12
Branches executed:0.00% of 12
Taken at least once:0.00% of 12
Calls executed:0.00% of 3

Function 'stewardCard'
Lines executed:0.00% of 9
Branches executed:0.00% of 2
Taken at least once:0.00% of 2
Calls executed:0.00% of 5

Function 'villageCard'
Lines executed:100.00% of 5
No branches
Calls executed:100.00% of 2

Function 'adventurerCard'
Lines executed:94.44% of 18
Branches executed:100.00% of 12
Taken at least once:75.00% of 12
Calls executed:50.00% of 2

Function 'smithyCard'
Lines executed:100.00% of 5
Branches executed:100.00% of 2
Taken at least once:100.00% of 2
Calls executed:100.00% of 2

Function 'getCost'
Lines executed:10.00% of 30
Branches executed:100.00% of 28
Taken at least once:3.57% of 28
No calls

Function 'drawCard'
Lines executed:77.27% of 22
Branches executed:100.00% of 6
Taken at least once:66.67% of 6
Calls executed:100.00% of 1

Function 'getWinners'
Lines executed:0.00% of 24
Branches executed:0.00% of 22
Taken at least once:0.00% of 22
Calls executed:0.00% of 2

Function 'scoreFor'
Lines executed:0.00% of 24
Branches executed:0.00% of 42
Taken at least once:0.00% of 42
Calls executed:0.00% of 3

Function 'isGameOver'
Lines executed:0.00% of 10
Branches executed:0.00% of 8
Taken at least once:0.00% of 8
No calls

Function 'endTurn'
Lines executed:0.00% of 20
Branches executed:0.00% of 6
Taken at least once:0.00% of 6
Calls executed:0.00% of 3

Function 'whoseTurn'
Lines executed:100.00% of 2
No branches
No calls

Function 'fullDeckCount'
Lines executed:100.00% of 9
Branches executed:100.00% of 12
Taken at least once:91.67% of 12
No calls

Function 'supplyCount'
Lines executed:100.00% of 2
No branches
No calls

Function 'handCard'
Lines executed:100.00% of 3
No branches
Calls executed:100.00% of 1

Function 'numHandCards'
Lines executed:0.00% of 2
No branches
Calls executed:0.00% of 1

Function 'buyCard'
Lines executed:92.31% of 13
Branches executed:100.00% of 6
Taken at least once:83.33% of 6
Calls executed:100.00% of 4

Function 'playCard'
Lines executed:78.57% of 14
Branches executed:100.00% of 10
Taken at least once:60.00% of 10
Calls executed:100.00% of 3

Function 'shuffle'
Lines executed:100.00% of 16
Branches executed:100.00% of 8
Taken at least once:100.00% of 8
Calls executed:100.00% of 2

Function 'initializeGame'
Lines executed:95.16% of 62
Branches executed:100.00% of 46
Taken at least once:91.30% of 46
Calls executed:100.00% of 5

Function 'kingdomCards'
Lines executed:0.00% of 13
No branches
No calls

Function 'newGame'
Lines executed:0.00% of 3
No branches
No calls

Function 'compare'
Lines executed:83.33% of 6
Branches executed:100.00% of 4
Taken at least once:75.00% of 4
No calls

File 'dominion.c'
Lines executed:38.26% of 562
Branches executed:43.61% of 415
Taken at least once:27.71% of 415
Calls executed:27.37% of 95
Creating 'dominion.c.gcov'

